Tiempo ,U_YAW,U_PITCH,W_YAW,W_PITCH,YAW,PITCH
70.8,-2.06,7.213,0,0,0.014,-0.58
70.82,-2.054,7.213,0,0,0.014,-0.58
70.84,-2.048,7.213,0,0,0.014,-0.58
70.86,-2.042,7.213,0,0,0.014,-0.58
70.88,-2.036,7.213,0,0,0.014,-0.58
70.9,-2.03,7.213,0,0,0.014,-0.58
70.92,-2.024,7.213,0,0,0.014,-0.58
70.94,-2.018,7.214,0,0,0.014,-0.58
70.96,-2.012,7.214,0,0,0.014,-0.58
70.98,-2.006,7.214,0,0,0.014,-0.58
71,-2,7.214,0,0,0.014,-0.58
71.02,-1.994,7.214,0,0,0.014,-0.58
71.04,-1.988,7.214,0,0,0.014,-0.58
71.06,-1.983,7.214,0,0,0.014,-0.58
71.08,-1.977,7.214,0,0,0.014,-0.58
71.1,-1.971,7.214,0,0,0.014,-0.58
71.12,-1.965,7.214,0,0,0.014,-0.58
71.14,-1.959,7.214,0,0,0.014,-0.58
71.16,-1.953,7.214,0,0,0.014,-0.58
71.18,-1.947,7.215,0,0,0.014,-0.58
71.2,-1.941,7.215,0,0,0.014,-0.58
71.22,-1.935,7.215,0,0,0.014,-0.58
71.24,-1.929,7.215,0,0,0.014,-0.58
71.26,-1.923,7.215,0,0,0.014,-0.58
71.28,-1.917,7.215,0,0,0.014,-0.58
71.3,-1.911,7.215,0,0,0.014,-0.58
71.32,-1.905,7.215,0,0,0.014,-0.58
71.34,-1.9,7.215,0,0,0.014,-0.58
71.36,-1.894,7.215,0,0,0.014,-0.58
71.38,-1.888,7.215,0,0,0.014,-0.58
71.4,-1.882,7.215,0,0,0.014,-0.58
71.42,-1.876,7.216,0,0,0.014,-0.58
71.44,-1.87,7.216,0,0,0.014,-0.58
71.46,-1.864,7.216,0,0,0.014,-0.58
71.48,-1.858,7.216,0,0,0.014,-0.58
71.5,-1.852,7.216,0,0,0.014,-0.58
71.52,-1.846,7.216,0,0,0.014,-0.58
71.54,-1.84,7.216,0,0,0.014,-0.58
71.56,-1.834,7.216,0,0,0.014,-0.58
71.58,-1.828,7.216,0,0,0.014,-0.58
71.6,-1.822,7.216,0,0,0.014,-0.58
71.62,-1.816,7.216,0,0,0.014,-0.58
71.64,-1.811,7.216,0,0,0.014,-0.58
71.66,-1.805,7.217,0,0,0.014,-0.58
71.68,-1.799,7.217,0,0,0.014,-0.58
71.7,-1.793,7.217,0,0,0.014,-0.58
71.72,-1.787,7.217,0,0,0.014,-0.58
71.74,-1.781,7.217,0,0,0.014,-0.58
71.76,-1.775,7.217,0,0,0.014,-0.58
71.78,-1.769,7.217,0,0,0.014,-0.58
71.8,-1.763,7.217,0,0,0.014,-0.58
71.82,-1.757,7.217,0,0,0.014,-0.58
71.84,-1.751,7.217,0,0,0.014,-0.58
71.86,-1.745,7.217,0,0,0.014,-0.58
71.88,-1.739,7.217,0,0,0.014,-0.58
71.9,-1.733,7.217,0,0,0.014,-0.58
71.92,-1.728,7.218,0,0,0.014,-0.58
71.94,-1.722,7.218,0,0,0.014,-0.58
71.96,-1.716,7.218,0,0,0.014,-0.58
71.98,-1.71,7.218,0,0,0.014,-0.58
72,-1.704,7.218,0,0,0.014,-0.58
72.02,-1.698,7.218,0,0,0.014,-0.58
72.04,-1.692,7.218,0,0,0.014,-0.58
72.06,-1.686,7.218,0,0,0.014,-0.58
72.08,-1.68,7.218,0,0,0.014,-0.58
72.1,-1.674,7.218,0,0,0.014,-0.58
72.12,-1.668,7.218,0,0,0.014,-0.58
72.14,-1.662,7.218,0,0,0.014,-0.58
72.16,-1.656,7.219,0,0,0.014,-0.58
72.18,-1.65,7.219,0,0,0.014,-0.58
72.2,-1.645,7.219,0,0,0.014,-0.58
72.22,-1.639,7.219,0,0,0.014,-0.58
72.24,-1.633,7.219,0,0,0.014,-0.58
72.26,-1.627,7.219,0,0,0.014,-0.58
72.28,-1.621,7.219,0,0,0.014,-0.58
72.3,-1.615,7.219,0,0,0.014,-0.58
72.32,-1.609,7.219,0,0,0.014,-0.58
72.34,-1.603,7.219,0,0,0.014,-0.58
72.36,-1.597,7.219,0,0,0.014,-0.58
72.38,-1.591,7.219,0,0,0.014,-0.58
72.4,-1.585,7.22,0,0,0.014,-0.58
72.42,-1.579,7.22,0,0,0.014,-0.58
72.44,-1.573,7.22,0,0,0.014,-0.58
72.46,-1.567,7.22,0,0,0.014,-0.58
72.48,-1.562,7.22,0,0,0.014,-0.58
72.5,-1.556,7.22,0,0,0.014,-0.58
72.52,-1.55,7.22,0,0,0.014,-0.58
72.54,-1.544,7.22,0,0,0.014,-0.58
72.56,-1.538,7.22,0,0,0.014,-0.58
72.58,-1.532,7.22,0,0,0.014,-0.58
72.6,-1.526,7.22,0,0,0.014,-0.58
72.62,-1.52,7.22,0,0,0.014,-0.58
72.64,-1.514,7.221,0,0,0.014,-0.58
72.66,-1.508,7.221,0,0,0.014,-0.58
72.68,-1.502,7.221,0,0,0.014,-0.58
72.7,-1.496,7.221,0,0,0.014,-0.58
72.72,-1.49,7.221,0,0,0.014,-0.58
72.74,-1.484,7.221,0,0,0.014,-0.58
72.76,-1.478,7.221,0,0,0.014,-0.58
72.78,-1.473,7.221,0,0,0.014,-0.58
72.8,-1.467,7.221,0,0,0.014,-0.58
72.82,-1.461,7.221,0,0,0.014,-0.58
72.84,-1.455,7.221,0,0,0.014,-0.58
72.86,-1.449,7.221,0,0,0.014,-0.58
72.88,-1.443,7.222,0,0,0.014,-0.58
72.9,-1.437,7.222,0,0,0.014,-0.58
72.92,-1.431,7.222,0,0,0.014,-0.58
72.94,-1.425,7.222,0,0,0.014,-0.58
72.96,-1.419,7.222,0,0,0.014,-0.58
72.98,-1.413,7.222,0,0,0.014,-0.58
73,-1.407,7.222,0,0,0.014,-0.58
73.02,-1.401,7.222,0,0,0.014,-0.58
73.04,-1.395,7.222,0,0,0.014,-0.58
73.06,-1.39,7.222,0,0,0.014,-0.58
73.08,-1.384,7.222,0,0,0.014,-0.58
73.1,-1.378,7.222,0,0,0.014,-0.58
73.12,-1.372,7.222,0,0,0.014,-0.58
73.14,-1.366,7.223,0,0,0.014,-0.58
73.16,-1.36,7.223,0,0,0.014,-0.58
73.18,-1.354,7.223,0,0,0.014,-0.58
73.2,-1.348,7.223,0,0,0.014,-0.58
73.22,-1.342,7.223,0,0,0.014,-0.58
73.24,-1.336,7.223,0,0,0.014,-0.58
73.26,-1.33,7.223,0,0,0.014,-0.58
73.28,-1.324,7.223,0,0,0.014,-0.58
73.3,-1.318,7.223,0,0,0.014,-0.58
73.32,-1.312,7.223,0,0,0.014,-0.58
73.34,-1.307,7.223,0,0,0.014,-0.58
73.36,-1.301,7.223,0,0,0.014,-0.58
73.38,-1.295,7.224,0,0,0.014,-0.58
73.4,-1.289,7.224,0,0,0.014,-0.58
73.42,-1.283,7.224,0,0,0.014,-0.58
73.44,-1.277,7.224,0,0,0.014,-0.58
73.46,-1.271,7.224,0,0,0.014,-0.58
73.48,-1.265,7.224,0,0,0.014,-0.58
73.5,-1.259,7.224,0,0,0.014,-0.58
73.52,-1.253,7.224,0,0,0.014,-0.58
73.54,-1.247,7.224,0,0,0.014,-0.58
73.56,-1.241,7.224,0,0,0.014,-0.58
73.58,-1.235,7.224,0,0,0.014,-0.58
73.6,-1.229,7.224,0,0,0.014,-0.58
73.62,-1.224,7.225,0,0,0.014,-0.58
73.64,-1.218,7.225,0,0,0.014,-0.58
73.66,-1.212,7.225,0,0,0.014,-0.58
73.68,-1.206,7.225,0,0,0.014,-0.58
73.7,-1.2,7.225,0,0,0.014,-0.58
73.72,2.098,7.4,0.044,0,0.016,-0.58
73.74,2.307,7.41,0.047,0,0.016,-0.58
73.76,-1.089,7.24,-0.001,0,0.016,-0.58
73.78,-1.317,7.228,-0.004,0,0.016,-0.58
73.8,-4.339,7.067,-0.045,0,0.014,-0.58
73.82,-4.499,7.059,-0.047,0,0.014,-0.58
73.84,-1.109,7.229,0.001,0,0.014,-0.58
73.86,-0.873,7.24,0.004,0,0.014,-0.58
73.88,-1.13,7.227,0,0,0.014,-0.58
73.9,-1.159,7.225,0,0,0.014,-0.58
73.92,-1.134,7.226,0,0,0.014,-0.58
73.94,-1.124,7.227,0,0,0.014,-0.58
73.96,-1.119,7.227,0,0,0.014,-0.58
73.98,-1.114,7.227,0,0,0.014,-0.58
74,-1.108,7.227,0,0,0.014,-0.58
74.02,-1.102,7.227,0,0,0.014,-0.58
74.04,-1.096,7.227,0,0,0.014,-0.58
74.06,-1.09,7.227,0,0,0.014,-0.58
74.08,-1.084,7.227,0,0,0.014,-0.58
74.1,-1.078,7.227,0,0,0.014,-0.58
74.12,-1.072,7.227,0,0,0.014,-0.58
74.14,-1.066,7.227,0,0,0.014,-0.58
74.16,-1.061,7.228,0,0,0.014,-0.58
74.18,-1.055,7.228,0,0,0.014,-0.58
74.2,-1.049,7.228,0,0,0.014,-0.58
74.22,-1.043,7.228,0,0,0.014,-0.58
74.24,-1.037,7.228,0,0,0.014,-0.58
74.26,-1.031,7.228,0,0,0.014,-0.58
74.28,-1.025,7.228,0,0,0.014,-0.58
74.3,-1.019,7.228,0,0,0.014,-0.58
74.32,-1.013,7.228,0,0,0.014,-0.58
74.34,-1.007,7.228,0,0,0.014,-0.58
74.36,-1.001,7.228,0,0,0.014,-0.58
74.38,-0.995,7.228,0,0,0.014,-0.58
74.4,-0.989,7.229,0,0,0.014,-0.58
74.42,-0.983,7.229,0,0,0.014,-0.58
74.44,-0.977,7.229,0,0,0.014,-0.58
74.46,-0.972,7.229,0,0,0.014,-0.58
74.48,-0.966,7.229,0,0,0.014,-0.58
74.5,-0.96,7.229,0,0,0.014,-0.58
74.52,-0.954,7.229,0,0,0.014,-0.58
74.54,-0.948,7.229,0,0,0.014,-0.58
74.56,-0.942,7.229,0,0,0.014,-0.58
74.58,-0.936,7.229,0,0,0.014,-0.58
74.6,-0.93,7.229,0,0,0.014,-0.58
74.62,-0.924,7.229,0,0,0.014,-0.58
74.64,-0.918,7.23,0,0,0.014,-0.58
74.66,-0.912,7.23,0,0,0.014,-0.58
74.68,-0.906,7.23,0,0,0.014,-0.58
74.7,-0.9,7.23,0,0,0.014,-0.58
74.72,-0.894,7.23,0,0,0.014,-0.58
74.74,-0.889,7.23,0,0,0.014,-0.58
74.76,-0.883,7.23,0,0,0.014,-0.58
74.78,-0.877,7.23,0,0,0.014,-0.58
74.8,-0.871,7.23,0,0,0.014,-0.58
74.82,-0.865,7.23,0,0,0.014,-0.58
74.84,-0.859,7.23,0,0,0.014,-0.58
74.86,-0.853,7.23,0,0,0.014,-0.58
74.88,-0.847,7.231,0,0,0.014,-0.58
74.9,-0.841,7.231,0,0,0.014,-0.58
74.92,-0.835,7.231,0,0,0.014,-0.58
74.94,-0.829,7.231,0,0,0.014,-0.58
74.96,-0.823,7.231,0,0,0.014,-0.58
74.98,-0.817,7.231,0,0,0.014,-0.58
75,-0.811,7.231,0,0,0.014,-0.58
75.02,-0.806,7.231,0,0,0.014,-0.58
75.04,-0.8,7.231,0,0,0.014,-0.58
75.06,-0.794,7.231,0,0,0.014,-0.58
75.08,-0.788,7.231,0,0,0.014,-0.58
75.1,-0.782,7.231,0,0,0.014,-0.58
75.12,-0.776,7.232,0,0,0.014,-0.58
75.14,-0.77,7.232,0,0,0.014,-0.58
75.16,-0.764,7.232,0,0,0.014,-0.58
75.18,-0.758,7.232,0,0,0.014,-0.58
75.2,-0.752,7.232,0,0,0.014,-0.58
75.22,-0.746,7.232,0,0,0.014,-0.58
75.24,-0.74,7.232,0,0,0.014,-0.58
75.26,-0.734,7.232,0,0,0.014,-0.58
75.28,-0.728,7.232,0,0,0.014,-0.58
75.3,-0.723,7.232,0,0,0.014,-0.58
75.32,-0.717,7.232,0,0,0.014,-0.58
75.34,-0.711,7.232,0,0,0.014,-0.58
75.36,-0.705,7.233,0,0,0.014,-0.58
75.38,-0.699,7.233,0,0,0.014,-0.58
75.4,-0.693,7.233,0,0,0.014,-0.58
75.42,-0.687,7.233,0,0,0.014,-0.58
75.44,-0.681,7.233,0,0,0.014,-0.58
75.46,-0.675,7.233,0,0,0.014,-0.58
75.48,-0.669,7.233,0,0,0.014,-0.58
75.5,-0.663,7.233,0,0,0.014,-0.58
75.52,-0.657,7.233,0,0,0.014,-0.58
75.54,-0.651,7.233,0,0,0.014,-0.58
75.56,-0.645,7.233,0,0,0.014,-0.58
75.58,-0.639,7.233,0,0,0.014,-0.58
75.6,-0.634,7.233,0,0,0.014,-0.58
75.62,-0.628,7.234,0,0,0.014,-0.58
75.64,-0.622,7.234,0,0,0.014,-0.58
75.66,-0.616,7.234,0,0,0.014,-0.58
75.68,-0.61,7.234,0,0,0.014,-0.58
75.7,-0.604,7.234,0,0,0.014,-0.58
75.72,-0.598,7.234,0,0,0.014,-0.58
75.74,-0.592,7.234,0,0,0.014,-0.58
75.76,-0.586,7.234,0,0,0.014,-0.58
75.78,-0.58,7.234,0,0,0.014,-0.58
75.8,-0.574,7.234,0,0,0.014,-0.58
75.82,-0.568,7.234,0,0,0.014,-0.58
75.84,-0.562,7.234,0,0,0.014,-0.58
75.86,-0.556,7.235,0,0,0.014,-0.58
75.88,-0.551,7.235,0,0,0.014,-0.58
75.9,-0.545,7.235,0,0,0.014,-0.58
75.92,-0.539,7.235,0,0,0.014,-0.58
75.94,-0.533,7.235,0,0,0.014,-0.58
75.96,-0.527,7.235,0,0,0.014,-0.58
75.98,-0.521,7.235,0,0,0.014,-0.58
76,-0.515,7.235,0,0,0.014,-0.58
76.02,-0.509,7.235,0,0,0.014,-0.58
76.04,-0.503,7.235,0,0,0.014,-0.58
76.06,-0.497,7.235,0,0,0.014,-0.58
76.08,-0.491,7.235,0,0,0.014,-0.58
76.1,-0.485,7.236,0,0,0.014,-0.58
76.12,-0.479,7.236,0,0,0.014,-0.58
76.14,-0.473,7.236,0,0,0.014,-0.58
76.16,-0.468,7.236,0,0,0.014,-0.58
76.18,-0.462,7.236,0,0,0.014,-0.58
76.2,-0.456,7.236,0,0,0.014,-0.58
76.22,-0.45,7.236,0,0,0.014,-0.58
76.24,-0.444,7.236,0,0,0.014,-0.58
76.26,-0.438,7.236,0,0,0.014,-0.58
76.28,-0.432,7.236,0,0,0.014,-0.58
76.3,-0.426,7.236,0,0,0.014,-0.58
76.32,-0.42,7.236,0,0,0.014,-0.58
76.34,-0.414,7.237,0,0,0.014,-0.58
76.36,-0.408,7.237,0,0,0.014,-0.58
76.38,-0.402,7.237,0,0,0.014,-0.58
76.4,-0.396,7.237,0,0,0.014,-0.58
76.42,-0.39,7.237,0,0,0.014,-0.58
76.44,-0.384,7.237,0,0,0.014,-0.58
76.46,-0.379,7.237,0,0,0.014,-0.58
76.48,-0.373,7.237,0,0,0.014,-0.58
76.5,-0.367,7.237,0,0,0.014,-0.58
76.52,-0.361,7.237,0,0,0.014,-0.58
76.54,-0.355,7.237,0,0,0.014,-0.58
76.56,-0.349,7.237,0,0,0.014,-0.58
76.58,-0.343,7.238,0,0,0.014,-0.58
76.6,-0.337,7.238,0,0,0.014,-0.58
76.62,-0.331,7.238,0,0,0.014,-0.58
76.64,-0.325,7.238,0,0,0.014,-0.58
76.66,-0.319,7.238,0,0,0.014,-0.58
76.68,-0.313,7.238,0,0,0.014,-0.58
76.7,-0.307,7.238,0,0,0.014,-0.58
76.72,-0.301,7.238,0,0,0.014,-0.58
76.74,-0.296,7.238,0,0,0.014,-0.58
76.76,-0.29,7.238,0,0,0.014,-0.58
76.78,-0.284,7.238,0,0,0.014,-0.58
76.8,-0.278,7.238,0,0,0.014,-0.58
76.82,-0.272,7.238,0,0,0.014,-0.58
76.84,-0.266,7.239,0,0,0.014,-0.58
76.86,-0.26,7.239,0,0,0.014,-0.58
76.88,-0.254,7.239,0,0,0.014,-0.58
76.9,-0.248,7.239,0,0,0.014,-0.58
76.92,-0.242,7.239,0,0,0.014,-0.58
76.94,-0.236,7.239,0,0,0.014,-0.58
76.96,-0.23,7.239,0,0,0.014,-0.58
76.98,-0.224,7.239,0,0,0.014,-0.58
77,-0.218,7.239,0,0,0.014,-0.58
77.02,-0.213,7.239,0,0,0.014,-0.58
77.04,-0.207,7.239,0,0,0.014,-0.58
77.06,-0.201,7.239,0,0,0.014,-0.58
77.08,-0.195,7.24,0,0,0.014,-0.58
77.1,-0.189,7.24,0,0,0.014,-0.58
77.12,-0.183,7.24,0,0,0.014,-0.58
77.14,-0.177,7.24,0,0,0.014,-0.58
77.16,-0.171,7.24,0,0,0.014,-0.58
77.18,-0.165,7.24,0,0,0.014,-0.58
77.2,-0.159,7.24,0,0,0.014,-0.58
77.22,-0.153,7.24,0,0,0.014,-0.58
77.24,-0.147,7.24,0,0,0.014,-0.58
77.26,-0.141,7.24,0,0,0.014,-0.58
77.28,-0.135,7.24,0,0,0.014,-0.58
77.3,-0.13,7.24,0,0,0.014,-0.58
77.32,-0.124,7.241,0,0,0.014,-0.58
77.34,3.174,7.415,0.044,0,0.016,-0.58
77.36,3.383,7.426,0.047,0,0.016,-0.58
77.38,-0.013,7.256,-0.001,0,0.016,-0.58
77.4,-0.241,7.244,-0.004,0,0.016,-0.58
77.42,-3.262,7.083,-0.045,0,0.014,-0.58
77.44,-3.422,7.075,-0.047,0,0.014,-0.58
77.46,-0.033,7.244,0.001,0,0.014,-0.58
77.48,0.203,7.256,0.004,0,0.014,-0.58
77.5,-0.053,7.243,0,0,0.014,-0.58
77.52,-0.083,7.241,0,0,0.014,-0.58
77.54,-0.058,7.242,0,0,0.014,-0.58
77.56,-0.048,7.242,0,0,0.014,-0.58
77.58,-0.043,7.242,0,0,0.014,-0.58
77.6,-0.038,7.243,0,0,0.014,-0.58
77.62,-0.032,7.243,0,0,0.014,-0.58
77.64,3.266,7.417,0.044,0,0.016,-0.58
77.66,3.475,7.428,0.047,0,0.016,-0.58
77.68,0.079,7.258,-0.001,0,0.016,-0.58
77.7,-0.149,7.246,-0.004,0,0.016,-0.58
77.72,0.121,7.26,0,0,0.016,-0.58
77.74,-3.128,7.087,-0.044,0,0.014,-0.58
77.76,-3.343,7.076,-0.047,0,0.014,-0.58
77.78,0.061,7.246,0.001,0,0.014,-0.58
77.8,0.303,7.258,0.004,0,0.014,-0.58
77.82,0.046,7.245,0,0,0.014,-0.58
77.84,0.015,7.243,0,0,0.014,-0.58
77.86,0.04,7.244,0,0,0.014,-0.58
77.88,0.051,7.245,0,0,0.014,-0.58
77.9,0.055,7.245,0,0,0.014,-0.58
77.92,0.061,7.245,0,0,0.014,-0.58
77.94,0.067,7.245,0,0,0.014,-0.58
77.96,3.365,7.42,0.044,0,0.016,-0.58
77.98,3.573,7.43,0.047,0,0.016,-0.58
78,0.177,7.26,-0.001,0,0.016,-0.58
78.02,-0.051,7.248,-0.004,0,0.016,-0.58
78.04,0.22,7.262,0,0,0.016,-0.58
78.06,-3.029,7.089,-0.044,0,0.014,-0.58
78.08,-3.245,7.078,-0.047,0,0.014,-0.58
78.1,0.16,7.249,0.001,0,0.014,-0.58
78.12,0.402,7.261,0.004,0,0.014,-0.58
78.14,0.144,7.248,0,0,0.014,-0.58
78.16,0.114,7.246,0,0,0.014,-0.58
78.18,0.139,7.247,0,0,0.014,-0.58
78.2,0.149,7.247,0,0,0.014,-0.58
78.22,0.154,7.247,0,0,0.014,-0.58
78.24,0.159,7.247,0,0,0.014,-0.58
78.26,0.165,7.247,0,0,0.014,-0.58
78.28,0.171,7.247,0,0,0.014,-0.58
78.3,3.469,7.422,0.044,0,0.016,-0.58
78.32,3.678,7.432,0.047,0,0.016,-0.58
78.34,0.282,7.262,-0.001,0,0.016,-0.58
78.36,0.054,7.251,-0.004,0,0.016,-0.58
78.38,0.324,7.264,0,0,0.016,-0.58
78.4,-2.925,7.092,-0.044,0,0.014,-0.58
78.42,-3.14,7.081,-0.047,0,0.014,-0.58
78.44,0.264,7.251,0.001,0,0.014,-0.58
78.46,0.506,7.263,0.004,0,0.014,-0.58
78.48,0.248,7.25,0,0,0.014,-0.58
78.5,0.218,7.248,0,0,0.014,-0.58
78.52,0.243,7.249,0,0,0.014,-0.58
78.54,0.253,7.25,0,0,0.014,-0.58
78.56,0.258,7.25,0,0,0.014,-0.58
78.58,0.264,7.25,0,0,0.014,-0.58
78.6,0.27,7.25,0,0,0.014,-0.58
78.62,3.568,7.424,0.044,0,0.016,-0.58
78.64,3.776,7.435,0.047,0,0.016,-0.58
78.66,0.38,7.265,-0.001,0,0.016,-0.58
78.68,0.152,7.253,-0.004,0,0.016,-0.58
78.7,0.423,7.267,0,0,0.016,-0.58
78.72,0.466,7.269,0,0,0.016,-0.58
78.74,-2.839,7.094,-0.044,0,0.014,-0.58
78.76,-3.039,7.083,-0.047,0,0.014,-0.58
78.78,0.371,7.254,0.001,0,0.014,-0.58
78.8,0.611,7.266,0.004,0,0.014,-0.58
78.82,0.353,7.253,0,0,0.014,-0.58
78.84,0.323,7.251,0,0,0.014,-0.58
78.86,0.349,7.252,0,0,0.014,-0.58
78.88,0.359,7.252,0,0,0.014,-0.58
78.9,0.363,7.252,0,0,0.014,-0.58
78.92,0.369,7.252,0,0,0.014,-0.58
78.94,0.375,7.252,0,0,0.014,-0.58
78.96,0.381,7.252,0,0,0.014,-0.58
78.98,3.679,7.427,0.044,0,0.016,-0.58
79,3.887,7.438,0.047,0,0.016,-0.58
79.02,0.491,7.267,-0.001,0,0.016,-0.58
79.04,0.263,7.256,-0.004,0,0.016,-0.58
79.06,0.534,7.269,0,0,0.016,-0.58
79.08,-2.715,7.097,-0.044,0,0.014,-0.58
79.1,-2.931,7.086,-0.047,0,0.014,-0.58
79.12,0.474,7.256,0.001,0,0.014,-0.58
79.14,0.715,7.268,0.004,0,0.014,-0.58
79.16,0.458,7.255,0,0,0.014,-0.58
79.18,0.428,7.253,0,0,0.014,-0.58
79.2,0.453,7.254,0,0,0.014,-0.58
79.22,0.463,7.255,0,0,0.014,-0.58
79.24,0.468,7.255,0,0,0.014,-0.58
79.26,0.473,7.255,0,0,0.014,-0.58
79.28,0.479,7.255,0,0,0.014,-0.58
79.3,3.777,7.429,0.044,0,0.016,-0.58
79.32,3.986,7.44,0.047,0,0.016,-0.58
79.34,0.59,7.27,-0.001,0,0.016,-0.58
79.36,0.362,7.258,-0.004,0,0.016,-0.58
79.38,0.632,7.272,0,0,0.016,-0.58
79.4,-2.617,7.099,-0.044,0,0.014,-0.58
79.42,-2.832,7.088,-0.047,0,0.014,-0.58
79.44,0.572,7.259,0.001,0,0.014,-0.58
79.46,0.814,7.27,0.004,0,0.014,-0.58
79.48,0.556,7.257,0,0,0.014,-0.58
79.5,0.526,7.256,0,0,0.014,-0.58
79.52,0.551,7.257,0,0,0.014,-0.58
79.54,0.562,7.257,0,0,0.014,-0.58
79.56,0.566,7.257,0,0,0.014,-0.58
79.58,0.572,7.257,0,0,0.014,-0.58
79.6,3.87,7.432,0.044,0,0.016,-0.58
79.62,4.078,7.442,0.047,0,0.016,-0.58
79.64,0.682,7.272,-0.001,0,0.016,-0.58
79.66,0.454,7.261,-0.004,0,0.016,-0.58
79.68,0.725,7.274,0,0,0.016,-0.58
79.7,0.768,7.276,0,0,0.016,-0.58
79.72,-2.537,7.101,-0.044,0,0.014,-0.58
79.74,-2.737,7.091,-0.047,0,0.014,-0.58
79.76,0.673,7.261,0.001,0,0.014,-0.58
79.78,0.914,7.273,0.004,0,0.014,-0.58
79.8,0.656,7.26,0,0,0.014,-0.58
79.82,0.625,7.258,0,0,0.014,-0.58
79.84,0.651,7.259,0,0,0.014,-0.58
79.86,0.661,7.259,0,0,0.014,-0.58
79.88,0.665,7.259,0,0,0.014,-0.58
79.9,0.671,7.26,0,0,0.014,-0.58
79.92,3.969,7.434,0.044,0,0.016,-0.58
79.94,4.178,7.445,0.047,0,0.016,-0.58
79.96,0.781,7.275,-0.001,0,0.016,-0.58
79.98,0.554,7.263,-0.004,0,0.016,-0.58
80,0.824,7.277,0,0,0.016,-0.58
80.02,0.867,7.279,0,0,0.016,-0.58
80.04,0.854,7.278,0,0,0.016,-0.58
80.06,0.857,7.278,0,0,0.016,-0.58
80.08,-2.427,7.104,-0.044,0,0.014,-0.58
80.1,-2.623,7.094,-0.047,0,0.014,-0.58
80.12,0.786,7.264,0.001,0,0.014,-0.58
80.14,1.026,7.276,0.004,0,0.014,-0.58
80.16,0.768,7.263,0,0,0.014,-0.58
80.18,0.738,7.261,0,0,0.014,-0.58
80.2,0.763,7.262,0,0,0.014,-0.58
80.22,0.773,7.263,0,0,0.014,-0.58
80.24,0.778,7.263,0,0,0.014,-0.58
80.26,0.783,7.263,0,0,0.014,-0.58
80.28,4.081,7.437,0.044,0,0.016,-0.58
80.3,4.29,7.448,0.047,0,0.016,-0.58
80.32,0.894,7.278,-0.001,0,0.016,-0.58
80.34,0.666,7.266,-0.004,0,0.016,-0.58
80.36,0.937,7.28,0,0,0.016,-0.58
80.38,0.979,7.282,0,0,0.016,-0.58
80.4,-2.325,7.107,-0.044,0,0.014,-0.58
80.42,-2.526,7.096,-0.047,0,0.014,-0.58
80.44,0.885,7.267,0.001,0,0.014,-0.58
80.46,1.125,7.279,0.004,0,0.014,-0.58
80.48,0.867,7.266,0,0,0.014,-0.58
80.5,0.837,7.264,0,0,0.014,-0.58
80.52,0.862,7.265,0,0,0.014,-0.58
80.54,0.872,7.265,0,0,0.014,-0.58
80.56,0.877,7.265,0,0,0.014,-0.58
80.58,0.883,7.265,0,0,0.014,-0.58
80.6,4.181,7.44,0.044,0,0.016,-0.58
80.62,4.389,7.45,0.047,0,0.016,-0.58
80.64,0.993,7.28,-0.001,0,0.016,-0.58
80.66,0.765,7.269,-0.004,0,0.016,-0.58
80.68,1.036,7.282,0,0,0.016,-0.58
80.7,-2.213,7.11,-0.044,0,0.014,-0.58
80.72,-2.429,7.099,-0.047,0,0.014,-0.58
80.74,0.976,7.269,0.001,0,0.014,-0.58
80.76,1.217,7.281,0.004,0,0.014,-0.58
80.78,0.96,7.268,0,0,0.014,-0.58
80.8,0.93,7.266,0,0,0.014,-0.58
80.82,0.955,7.267,0,0,0.014,-0.58
80.84,0.965,7.267,0,0,0.014,-0.58
80.86,0.97,7.267,0,0,0.014,-0.58
80.88,0.975,7.267,0,0,0.014,-0.58
80.9,0.981,7.268,0,0,0.014,-0.58
80.92,0.987,7.268,0,0,0.014,-0.58
80.94,0.993,7.268,0,0,0.014,-0.58
80.96,0.999,7.268,0,0,0.014,-0.58
80.98,1.005,7.268,0,0,0.014,-0.58
81,4.303,7.443,0.044,0,0.016,-0.58
81.02,4.512,7.453,0.047,0,0.016,-0.58
81.04,1.115,7.283,-0.001,0,0.016,-0.58
81.06,0.888,7.271,-0.004,0,0.016,-0.58
81.08,1.158,7.285,0,0,0.016,-0.58
81.1,-2.091,7.112,-0.044,0,0.014,-0.58
81.12,-2.307,7.101,-0.047,0,0.014,-0.58
81.14,1.098,7.272,0.001,0,0.014,-0.58
81.16,1.34,7.284,0.004,0,0.014,-0.58
81.18,1.082,7.27,0,0,0.014,-0.58
81.2,1.052,7.269,0,0,0.014,-0.58
81.22,1.077,7.27,0,0,0.014,-0.58
81.24,1.087,7.27,0,0,0.014,-0.58
81.26,1.092,7.27,0,0,0.014,-0.58
81.28,1.097,7.27,0,0,0.014,-0.58
81.3,1.103,7.27,0,0,0.014,-0.58
81.32,4.401,7.445,0.044,0,0.016,-0.58
81.34,4.61,7.455,0.047,0,0.016,-0.58
81.36,1.214,7.285,-0.001,0,0.016,-0.58
81.38,0.986,7.274,-0.004,0,0.016,-0.58
81.4,-2.035,7.113,-0.045,0,0.014,-0.58
81.42,-2.195,7.104,-0.047,0,0.014,-0.58
81.44,1.194,7.274,0.001,0,0.014,-0.58
