Tiempo ,REI,V_ANGULA,V_CARRIT,ANGULO,CARRITO,REFERENC
,,,,,,
-0.1,0,0,0,0,0,0
-0.095,0,0,0,0,0,0
-0.09,0,0,0,0,0,0
-0.085,0,0,0,0,0,0
-0.08,0,0,0,0,0,0
-0.075,0,0,0,0,0,0
-0.07,0,0,0,0,0,0
-0.065,0,0,0,0,0,0
-0.06,0,0,0,0,0,0
-0.055,0,0,0,0,0,0
-0.05,0,0,0,0,0,0
-0.045,0,0,0,0,0,0
-0.04,0,0,0,0,0,0
-0.035,0,0,0,0,0,0
-0.03,0,0,0,0,0,0
-0.025,0,0,0,0,0,0
-0.02,0,0,0,0,0,0
-0.015,0,0,0,0,0,0
-0.01,0,0,0,0,0,0
-0.005,0,0,0,0,0,0
0,0.069,0,0,0.002,0,0.5
0.005,0.113,0,0,0.002,0,0.5
0.01,0.157,0,0,0.002,0,0.5
0.015,0.2,0,0,0.002,0,0.5
0.02,0.244,0,0,0.002,0,0.5
0.025,0.288,0,0,0.002,0,0.5
0.03,0.332,0,0,0.002,0,0.5
0.035,0.375,0,0,0.002,0,0.5
0.04,0.419,0,0,0.002,0,0.5
0.045,0.463,0,0,0.002,0,0.5
0.05,0.507,0,0,0.002,0,0.5
0.055,0.55,0,0,0.002,0,0.5
0.06,0.594,0,0,0.002,0,0.5
0.065,0.638,0,0,0.002,0,0.5
0.07,0.682,0,0,0.002,0,0.5
0.075,0.725,0,0,0.002,0,0.5
0.08,0.769,0,0,0.002,0,0.5
0.085,0.813,0,0,0.002,0,0.5
0.09,0.857,0,0,0.002,0,0.5
0.095,0.901,0,0,0.002,0,0.5
0.1,0.944,0,0,0.002,0,0.5
0.105,0.988,0,0,0.002,0,0.5
0.11,1.032,0,0,0.002,0,0.5
0.115,1.076,0,0,0.002,0,0.5
0.12,1.119,0,0,0.002,0,0.5
0.125,1.163,0,0,0.002,0,0.5
0.13,1.207,0,0,0.002,0,0.5
0.135,1.251,0,0,0.002,0,0.5
0.14,1.294,0,0,0.002,0,0.5
0.145,1.338,0,0,0.002,0,0.5
0.15,1.382,0,0,0.002,0,0.5
0.155,1.426,0,0,0.002,0,0.5
0.16,1.471,0,0,0.002,0,0.5
0.165,1.517,0,0.001,0.002,0,0.5
0.17,1.562,0,0.001,0.002,0,0.5
0.175,1.605,0,0.001,0.002,0,0.5
0.18,1.648,0,0.001,0.002,0,0.5
0.185,1.69,0,0,0.002,0,0.5
0.19,1.733,0,0,0.002,0,0.5
0.195,1.778,0,0.001,0.002,0,0.5
0.2,1.825,0,0.001,0.002,0,0.5
0.205,1.873,0,0.002,0.002,0,0.5
0.21,1.876,-0.027,0.003,0,0,0.5
0.215,1.898,-0.061,0.004,0,0,0.5
0.22,1.942,-0.067,0.004,0,0,0.5
0.225,1.949,-0.086,0.005,-0.002,0,0.5
0.23,1.98,-0.109,0.006,-0.002,0,0.5
0.235,1.989,-0.129,0.007,-0.003,0,0.5
0.24,2.029,-0.145,0.009,-0.003,0,0.5
0.245,2.049,-0.156,0.011,-0.005,0,0.5
0.25,2.049,-0.191,0.012,-0.007,0.001,0.5
0.255,2.087,-0.204,0.013,-0.007,0.001,0.5
0.26,2.107,-0.205,0.014,-0.009,0.001,0.5
0.265,2.153,-0.201,0.014,-0.009,0.001,0.5
0.27,2.177,-0.195,0.015,-0.01,0.001,0.5
0.275,2.18,-0.216,0.016,-0.012,0.001,0.5
0.28,2.221,-0.219,0.016,-0.012,0.001,0.5
0.285,2.243,-0.214,0.016,-0.014,0.001,0.5
0.29,2.247,-0.232,0.017,-0.016,0.001,0.5
0.295,2.247,-0.258,0.017,-0.017,0.001,0.5
0.3,2.291,-0.257,0.018,-0.017,0.001,0.5
0.305,2.319,-0.244,0.019,-0.019,0.002,0.5
0.31,2.332,-0.254,0.02,-0.021,0.002,0.5
0.315,2.295,-0.3,0.021,-0.024,0.002,0.5
0.32,2.275,-0.354,0.022,-0.026,0.002,0.5
0.325,2.275,-0.378,0.023,-0.028,0.002,0.5
0.33,2.289,-0.384,0.024,-0.03,0.002,0.5
0.335,2.313,-0.382,0.025,-0.031,0.002,0.5
0.34,2.338,-0.376,0.026,-0.033,0.002,0.5
0.345,2.36,-0.369,0.027,-0.035,0.003,0.5
0.35,2.383,-0.363,0.028,-0.037,0.003,0.5
0.355,2.407,-0.358,0.029,-0.038,0.003,0.5
0.36,2.426,-0.354,0.029,-0.04,0.003,0.5
0.365,2.442,-0.352,0.03,-0.042,0.003,0.5
0.37,2.455,-0.35,0.03,-0.044,0.003,0.5
0.375,2.466,-0.35,0.029,-0.045,0.003,0.5
0.38,2.478,-0.349,0.029,-0.047,0.004,0.5
0.385,2.491,-0.349,0.029,-0.049,0.004,0.5
0.39,2.502,-0.349,0.029,-0.051,0.004,0.5
0.395,2.511,-0.349,0.028,-0.052,0.004,0.5
0.4,2.521,-0.349,0.028,-0.054,0.004,0.5
0.405,2.534,-0.349,0.028,-0.056,0.004,0.5
0.41,2.595,-0.322,0.029,-0.056,0.004,0.5
0.415,2.596,-0.314,0.03,-0.059,0.005,0.5
0.42,2.599,-0.343,0.032,-0.061,0.005,0.5
0.425,2.614,-0.357,0.034,-0.063,0.005,0.5
0.43,2.632,-0.362,0.036,-0.065,0.005,0.5
0.435,2.652,-0.362,0.038,-0.066,0.005,0.5
0.44,2.632,-0.387,0.04,-0.07,0.006,0.5
0.445,2.634,-0.419,0.042,-0.072,0.006,0.5
0.45,2.651,-0.423,0.044,-0.073,0.006,0.5
0.455,2.675,-0.413,0.045,-0.075,0.006,0.5
0.46,2.652,-0.426,0.046,-0.079,0.007,0.5
0.465,2.644,-0.446,0.045,-0.08,0.007,0.5
0.47,2.655,-0.441,0.045,-0.082,0.007,0.5
0.475,2.674,-0.424,0.044,-0.084,0.007,0.5
0.48,2.692,-0.405,0.044,-0.086,0.007,0.5
0.485,2.755,-0.362,0.043,-0.086,0.008,0.5
0.49,2.798,-0.313,0.043,-0.087,0.008,0.5
0.495,2.822,-0.297,0.043,-0.089,0.008,0.5
0.5,2.799,-0.324,0.046,-0.093,0.008,0.5
0.505,2.837,-0.34,0.048,-0.093,0.009,0.5
0.51,2.825,-0.349,0.05,-0.096,0.009,0.5
0.515,2.821,-0.379,0.052,-0.098,0.009,0.5
0.52,2.832,-0.388,0.054,-0.099,0.01,0.5
0.525,2.845,-0.387,0.054,-0.101,0.01,0.5
0.53,2.856,-0.38,0.054,-0.103,0.01,0.5
0.535,2.912,-0.346,0.054,-0.103,0.01,0.5
0.54,2.949,-0.304,0.053,-0.105,0.011,0.5
0.545,2.963,-0.292,0.053,-0.106,0.011,0.5
0.55,2.971,-0.296,0.054,-0.108,0.011,0.5
0.555,2.938,-0.332,0.056,-0.112,0.012,0.5
0.56,2.925,-0.377,0.059,-0.113,0.012,0.5
0.565,2.93,-0.394,0.06,-0.115,0.012,0.5
0.57,2.945,-0.394,0.062,-0.117,0.013,0.5
0.575,2.963,-0.387,0.063,-0.119,0.013,0.5
0.58,3.022,-0.352,0.063,-0.119,0.013,0.5
0.585,3.055,-0.309,0.063,-0.12,0.013,0.5
0.59,3.106,-0.269,0.061,-0.12,0.014,0.5
0.595,3.171,-0.21,0.059,-0.12,0.014,0.5
0.6,3.236,-0.152,0.058,-0.12,0.014,0.5
0.605,3.299,-0.102,0.057,-0.12,0.015,0.5
0.61,3.36,-0.064,0.058,-0.12,0.015,0.5
0.615,3.377,-0.064,0.06,-0.122,0.015,0.5
0.62,3.365,-0.107,0.062,-0.124,0.016,0.5
0.625,3.385,-0.137,0.064,-0.124,0.016,0.5
0.63,3.384,-0.156,0.066,-0.126,0.016,0.5
0.635,3.41,-0.168,0.066,-0.126,0.017,0.5
0.64,3.452,-0.147,0.066,-0.126,0.017,0.5
0.645,3.5,-0.116,0.065,-0.126,0.017,0.5
0.65,3.549,-0.084,0.064,-0.126,0.017,0.5
0.655,3.642,-0.03,0.064,-0.124,0.018,0.5
0.66,3.72,0.025,0.066,-0.124,0.018,0.5
0.665,3.738,0.02,0.069,-0.126,0.019,0.5
0.67,3.717,-0.039,0.072,-0.127,0.019,0.5
0.675,3.723,-0.086,0.074,-0.127,0.019,0.5
0.68,3.751,-0.094,0.075,-0.127,0.02,0.5
0.685,3.784,-0.083,0.074,-0.127,0.02,0.5
0.69,3.813,-0.066,0.072,-0.127,0.02,0.5
0.695,3.89,-0.021,0.071,-0.126,0.021,0.5
0.7,4.003,0.055,0.072,-0.124,0.021,0.5
0.705,4.085,0.108,0.074,-0.124,0.022,0.5
0.71,4.091,0.088,0.078,-0.126,0.022,0.5
0.715,4.093,0.04,0.079,-0.126,0.022,0.5
0.72,4.101,0.012,0.08,-0.126,0.023,0.5
0.725,4.115,-0.003,0.079,-0.126,0.023,0.5
0.73,4.178,0.018,0.079,-0.124,0.024,0.5
0.735,4.226,0.051,0.078,-0.124,0.024,0.5
0.74,4.307,0.085,0.079,-0.122,0.024,0.5
0.745,4.372,0.114,0.083,-0.122,0.025,0.5
0.75,4.418,0.109,0.087,-0.122,0.025,0.5
0.755,4.491,0.117,0.089,-0.12,0.026,0.5
0.76,4.526,0.13,0.089,-0.12,0.026,0.5
0.765,4.531,0.115,0.087,-0.12,0.027,0.5
0.77,4.57,0.118,0.085,-0.119,0.027,0.5
0.775,4.595,0.128,0.085,-0.119,0.028,0.5
0.78,4.617,0.113,0.086,-0.119,0.028,0.5
0.785,4.644,0.089,0.09,-0.119,0.029,0.5
0.79,4.712,0.091,0.093,-0.117,0.029,0.5
0.795,4.798,0.131,0.094,-0.115,0.029,0.5
0.8,4.886,0.183,0.094,-0.113,0.03,0.5
0.805,4.968,0.231,0.094,-0.112,0.03,0.5
0.81,5.004,0.244,0.095,-0.112,0.031,0.5
0.815,4.978,0.186,0.098,-0.113,0.032,0.5
0.82,4.968,0.105,0.103,-0.113,0.032,0.5
0.825,4.966,0.053,0.105,-0.113,0.033,0.5
0.83,5.047,0.074,0.104,-0.11,0.033,0.5
0.835,5.131,0.153,0.1,-0.108,0.033,0.5
0.84,5.213,0.218,0.099,-0.106,0.034,0.5
0.845,5.306,0.267,0.101,-0.105,0.035,0.5
0.85,5.358,0.275,0.105,-0.105,0.035,0.5
0.855,5.368,0.237,0.108,-0.105,0.036,0.5
0.86,5.393,0.21,0.107,-0.103,0.036,0.5
0.865,5.435,0.219,0.106,-0.101,0.037,0.5
0.87,5.455,0.217,0.107,-0.101,0.037,0.5
0.875,5.471,0.182,0.111,-0.101,0.038,0.5
0.88,5.487,0.139,0.116,-0.101,0.039,0.5
0.885,5.494,0.098,0.119,-0.101,0.039,0.5
0.89,5.576,0.118,0.118,-0.098,0.04,0.5
0.895,5.658,0.189,0.116,-0.096,0.04,0.5
0.9,5.745,0.245,0.117,-0.094,0.041,0.5
0.905,5.748,0.233,0.121,-0.096,0.042,0.5
0.91,5.732,0.166,0.123,-0.096,0.042,0.5
0.915,5.747,0.137,0.122,-0.094,0.043,0.5
0.92,5.783,0.156,0.119,-0.093,0.043,0.5
0.925,5.813,0.167,0.121,-0.093,0.044,0.5
0.93,5.806,0.12,0.127,-0.094,0.045,0.5
0.935,5.81,0.054,0.133,-0.094,0.046,0.5
0.94,5.846,0.043,0.133,-0.093,0.046,0.5
0.945,5.976,0.138,0.127,-0.087,0.047,0.5
0.95,6.075,0.266,0.122,-0.086,0.047,0.5
0.955,6.079,0.283,0.123,-0.087,0.048,0.5
0.96,6.077,0.221,0.128,-0.087,0.049,0.5
0.965,6.109,0.186,0.131,-0.086,0.049,0.5
0.97,6.193,0.222,0.129,-0.082,0.05,0.5
0.975,6.23,0.257,0.129,-0.082,0.051,0.5
0.98,6.21,0.207,0.135,-0.084,0.052,0.5
0.985,6.158,0.1,0.141,-0.086,0.052,0.5
0.99,6.204,0.063,0.142,-0.082,0.053,0.5
0.995,6.34,0.17,0.136,-0.077,0.053,0.5
1,6.438,0.299,0.131,-0.075,0.054,0.5
1.005,6.44,0.311,0.133,-0.077,0.055,0.5
1.01,6.433,0.242,0.138,-0.077,0.056,0.5
1.015,6.457,0.201,0.141,-0.075,0.056,0.5
1.02,6.499,0.205,0.141,-0.073,0.057,0.5
1.025,6.512,0.202,0.142,-0.073,0.058,0.5
1.03,6.509,0.17,0.143,-0.073,0.058,0.5
1.035,6.536,0.156,0.143,-0.072,0.059,0.5
1.04,6.624,0.206,0.142,-0.068,0.06,0.5
1.045,6.67,0.25,0.143,-0.068,0.061,0.5
1.05,6.647,0.205,0.147,-0.07,0.061,0.5
1.055,6.665,0.154,0.15,-0.068,0.062,0.5
1.06,6.742,0.187,0.148,-0.065,0.063,0.5
1.065,6.811,0.253,0.146,-0.063,0.064,0.5
1.07,6.793,0.245,0.148,-0.065,0.064,0.5
1.075,6.77,0.177,0.15,-0.065,0.065,0.5
1.08,6.781,0.146,0.15,-0.063,0.066,0.5
1.085,6.816,0.163,0.148,-0.061,0.067,0.5
1.09,6.875,0.199,0.148,-0.059,0.067,0.5
1.095,6.899,0.212,0.149,-0.059,0.068,0.5
1.1,6.979,0.238,0.149,-0.056,0.069,0.5
1.105,7.058,0.294,0.15,-0.054,0.07,0.5
1.11,7.008,0.247,0.156,-0.058,0.071,0.5
1.115,6.967,0.135,0.161,-0.058,0.071,0.5
1.12,6.978,0.091,0.162,-0.056,0.072,0.5
1.125,7.004,0.11,0.159,-0.054,0.073,0.5
1.13,7.047,0.156,0.155,-0.052,0.074,0.5
1.135,7.067,0.179,0.155,-0.052,0.074,0.5
1.14,7.113,0.189,0.156,-0.051,0.075,0.5
1.145,7.181,0.217,0.159,-0.049,0.076,0.5
1.15,7.214,0.224,0.163,-0.049,0.077,0.5
1.155,7.209,0.193,0.165,-0.049,0.078,0.5
1.16,7.263,0.202,0.163,-0.045,0.078,0.5
1.165,7.275,0.229,0.161,-0.045,0.079,0.5
1.17,7.226,0.18,0.163,-0.047,0.08,0.5
1.175,7.198,0.103,0.167,-0.047,0.081,0.5
1.18,7.183,0.053,0.17,-0.047,0.082,0.5
1.185,7.216,0.049,0.171,-0.045,0.083,0.5
1.19,7.234,0.067,0.171,-0.045,0.084,0.5
1.195,7.317,0.117,0.169,-0.042,0.084,0.5
1.2,7.393,0.202,0.167,-0.04,0.085,0.5
1.205,7.381,0.21,0.168,-0.042,0.086,0.5
1.21,7.364,0.154,0.172,-0.042,0.087,0.5
1.215,7.351,0.106,0.175,-0.042,0.088,0.5
1.22,7.329,0.068,0.176,-0.042,0.089,0.5
1.225,7.311,0.041,0.176,-0.042,0.09,0.5
1.23,7.299,0.022,0.176,-0.042,0.091,0.5
1.235,7.29,0.01,0.176,-0.042,0.092,0.5
1.24,7.329,0.03,0.175,-0.04,0.092,0.5
1.245,7.354,0.061,0.176,-0.04,0.093,0.5
1.25,7.446,0.119,0.175,-0.037,0.094,0.5
1.255,7.483,0.18,0.173,-0.037,0.095,0.5
1.26,7.491,0.18,0.175,-0.037,0.096,0.5
1.265,7.448,0.126,0.179,-0.038,0.097,0.5
1.27,7.411,0.056,0.181,-0.038,0.098,0.5
1.275,7.425,0.042,0.18,-0.037,0.099,0.5
1.28,7.423,0.056,0.178,-0.037,0.099,0.5
1.285,7.451,0.081,0.176,-0.035,0.1,0.5
1.29,7.513,0.133,0.176,-0.033,0.101,0.5
1.295,7.51,0.136,0.18,-0.035,0.102,0.5
1.3,7.504,0.09,0.184,-0.035,0.103,0.5
1.305,7.529,0.082,0.184,-0.033,0.104,0.5
1.31,7.599,0.146,0.179,-0.03,0.105,0.5
1.315,7.616,0.206,0.176,-0.03,0.106,0.5
1.32,7.525,0.148,0.177,-0.033,0.107,0.5
1.325,7.472,0.046,0.181,-0.033,0.108,0.5
1.33,7.451,-0.007,0.184,-0.033,0.109,0.5
1.335,7.481,-0.003,0.184,-0.031,0.109,0.5
1.34,7.616,0.106,0.18,-0.026,0.11,0.5
1.345,7.726,0.245,0.178,-0.024,0.111,0.5
1.35,7.727,0.27,0.18,-0.026,0.112,0.5
1.355,7.706,0.214,0.183,-0.026,0.113,0.5
1.36,7.666,0.156,0.184,-0.026,0.114,0.5
1.365,7.66,0.133,0.182,-0.024,0.115,0.5
1.37,7.649,0.129,0.181,-0.024,0.116,0.5
1.375,7.642,0.107,0.183,-0.024,0.117,0.5
1.38,7.636,0.081,0.186,-0.024,0.118,0.5
1.385,7.668,0.084,0.187,-0.023,0.119,0.5
1.39,7.757,0.152,0.185,-0.019,0.12,0.5
1.395,7.831,0.239,0.183,-0.017,0.12,0.5
1.4,7.815,0.242,0.185,-0.019,0.122,0.5
1.405,7.788,0.18,0.189,-0.019,0.123,0.5
1.41,7.748,0.124,0.189,-0.019,0.123,0.5
1.415,7.778,0.134,0.185,-0.016,0.124,0.5
1.42,7.819,0.197,0.18,-0.014,0.125,0.5
1.425,7.828,0.223,0.18,-0.014,0.126,0.5
1.43,7.828,0.2,0.183,-0.014,0.127,0.5
1.435,7.821,0.159,0.188,-0.014,0.128,0.5
1.44,7.837,0.143,0.188,-0.012,0.129,0.5
1.445,7.9,0.194,0.184,-0.009,0.13,0.5
1.45,7.955,0.267,0.181,-0.007,0.131,0.5
1.455,7.925,0.259,0.183,-0.009,0.132,0.5
1.46,7.888,0.19,0.186,-0.009,0.133,0.5
1.465,7.854,0.129,0.188,-0.009,0.134,0.5
1.47,7.822,0.083,0.189,-0.009,0.134,0.5
1.475,7.876,0.102,0.187,-0.005,0.135,0.5
1.48,7.933,0.175,0.185,-0.003,0.136,0.5
1.485,7.908,0.181,0.186,-0.005,0.137,0.5
1.49,7.882,0.13,0.188,-0.005,0.138,0.5
1.495,7.898,0.113,0.189,-0.003,0.139,0.5
1.5,7.927,0.142,0.187,-0.002,0.14,0.5
1.505,7.923,0.16,0.185,-0.002,0.141,0.5
1.51,7.946,0.17,0.184,0,0.142,0.5
1.515,7.944,0.175,0.184,0,0.143,0.5
1.52,7.922,0.151,0.185,0,0.144,0.5
1.525,7.981,0.17,0.184,0.003,0.145,0.5
1.53,8.046,0.233,0.184,0.005,0.146,0.5
1.535,8.024,0.225,0.187,0.003,0.147,0.5
1.54,7.995,0.161,0.191,0.003,0.148,0.5
1.545,8.005,0.134,0.192,0.005,0.148,0.5
1.55,8.028,0.155,0.19,0.007,0.149,0.5
1.555,8.01,0.167,0.187,0.007,0.15,0.5
1.56,7.983,0.147,0.186,0.007,0.151,0.5
1.565,7.97,0.116,0.19,0.007,0.152,0.5
1.57,7.921,0.057,0.194,0.005,0.153,0.5
1.575,7.929,0.022,0.196,0.007,0.154,0.5
1.58,7.958,0.056,0.193,0.009,0.155,0.5
1.585,7.993,0.116,0.189,0.01,0.156,0.5
1.59,8.002,0.152,0.188,0.01,0.157,0.5
1.595,8.003,0.145,0.191,0.01,0.158,0.5
1.6,7.913,0.067,0.195,0.007,0.159,0.5
1.605,7.847,-0.032,0.197,0.007,0.16,0.5
1.61,7.89,-0.018,0.195,0.01,0.161,0.5
1.615,7.95,0.07,0.191,0.012,0.162,0.5
1.62,7.892,0.073,0.192,0.009,0.163,0.5
1.625,7.858,0.01,0.196,0.009,0.164,0.5
1.63,7.848,-0.02,0.199,0.009,0.165,0.5
1.635,7.834,-0.031,0.199,0.009,0.166,0.5
1.64,7.855,-0.004,0.196,0.01,0.167,0.5
1.645,7.903,0.062,0.194,0.012,0.168,0.5
1.65,7.797,0.029,0.195,0.007,0.169,0.5
1.655,7.734,-0.07,0.198,0.007,0.17,0.5
1.66,7.707,-0.104,0.199,0.007,0.171,0.5
1.665,7.724,-0.077,0.196,0.009,0.172,0.5
1.67,7.729,-0.026,0.192,0.009,0.173,0.5
1.675,7.731,0,0.191,0.009,0.174,0.5
1.68,7.783,0.039,0.192,0.01,0.175,0.5
1.685,7.767,0.05,0.194,0.009,0.176,0.5
1.69,7.78,0.048,0.193,0.01,0.177,0.5
1.695,7.82,0.093,0.192,0.012,0.177,0.5
1.7,7.75,0.072,0.194,0.009,0.179,0.5
1.705,7.664,-0.028,0.198,0.007,0.18,0.5
1.71,7.616,-0.095,0.199,0.007,0.181,0.5
1.715,7.621,-0.085,0.195,0.009,0.181,0.5
1.72,7.656,-0.014,0.19,0.01,0.182,0.5
1.725,7.675,0.047,0.188,0.01,0.183,0.5
1.73,7.654,0.041,0.192,0.009,0.184,0.5
1.735,7.647,0.005,0.197,0.009,0.185,0.5
1.74,7.672,0.015,0.196,0.01,0.186,0.5
1.745,7.787,0.123,0.191,0.016,0.187,0.5
1.75,7.742,0.18,0.187,0.012,0.188,0.5
1.755,7.65,0.098,0.188,0.01,0.189,0.5
1.76,7.601,0.02,0.191,0.01,0.19,0.5
1.765,7.566,-0.018,0.191,0.01,0.191,0.5
1.77,7.578,-0.006,0.189,0.012,0.192,0.5
1.775,7.674,0.08,0.188,0.016,0.193,0.5
1.78,7.643,0.107,0.191,0.012,0.194,0.5
1.785,7.611,0.049,0.194,0.012,0.195,0.5
1.79,7.575,0.016,0.193,0.012,0.196,0.5
1.795,7.664,0.078,0.189,0.017,0.197,0.5
1.8,7.584,0.094,0.189,0.012,0.198,0.5
1.805,7.482,-0.019,0.192,0.01,0.199,0.5
1.81,7.43,-0.094,0.194,0.01,0.2,0.5
1.815,7.477,-0.06,0.191,0.014,0.2,0.5
1.82,7.572,0.071,0.183,0.017,0.201,0.5
1.825,7.654,0.199,0.18,0.019,0.202,0.5
1.83,7.659,0.226,0.184,0.017,0.203,0.5
1.835,7.608,0.151,0.191,0.016,0.204,0.5
1.84,7.55,0.067,0.192,0.016,0.205,0.5
1.845,7.608,0.099,0.186,0.021,0.206,0.5
1.85,7.615,0.178,0.18,0.021,0.207,0.5
1.855,7.558,0.16,0.179,0.019,0.208,0.5
1.86,7.525,0.101,0.183,0.019,0.209,0.5
1.865,7.509,0.059,0.187,0.019,0.21,0.5
1.87,7.484,0.031,0.188,0.019,0.211,0.5
1.875,7.574,0.094,0.184,0.024,0.211,0.5
1.88,7.655,0.214,0.181,0.026,0.212,0.5
1.885,7.555,0.182,0.183,0.021,0.213,0.5
1.89,7.485,0.06,0.188,0.021,0.214,0.5
1.895,7.438,-0.004,0.189,0.021,0.215,0.5
1.9,7.427,-0.005,0.185,0.023,0.216,0.5
1.905,7.404,0.021,0.18,0.023,0.217,0.5
1.91,7.428,0.057,0.178,0.024,0.218,0.5
1.915,7.489,0.117,0.178,0.026,0.219,0.5
1.92,7.514,0.153,0.18,0.026,0.22,0.5
1.925,7.544,0.173,0.179,0.028,0.221,0.5
1.93,7.622,0.235,0.178,0.031,0.221,0.5
1.935,7.564,0.227,0.181,0.028,0.222,0.5
1.94,7.471,0.109,0.186,0.026,0.224,0.5
1.945,7.413,0.013,0.19,0.026,0.224,0.5
1.95,7.319,-0.059,0.188,0.024,0.225,0.5
1.955,7.285,-0.082,0.183,0.026,0.226,0.5
1.96,7.351,-0.001,0.178,0.03,0.227,0.5
1.965,7.361,0.063,0.179,0.028,0.228,0.5
1.97,7.332,0.029,0.185,0.026,0.229,0.5
1.975,7.32,-0.018,0.19,0.026,0.23,0.5
1.98,7.343,-0.009,0.19,0.028,0.231,0.5
1.985,7.363,0.049,0.183,0.03,0.231,0.5
1.99,7.382,0.121,0.176,0.031,0.232,0.5
1.995,7.299,0.109,0.175,0.028,0.233,0.5
2,7.215,0.006,0.181,0.026,0.234,0.5
2.005,7.1,-0.12,0.188,0.023,0.235,0.5
2.01,7.083,-0.186,0.19,0.024,0.236,0.5
2.015,7.16,-0.107,0.186,0.028,0.237,0.5
2.02,7.275,0.051,0.18,0.031,0.238,0.5
2.025,7.286,0.141,0.177,0.03,0.239,0.5
2.03,7.28,0.134,0.18,0.03,0.24,0.5
2.035,7.228,0.083,0.184,0.028,0.241,0.5
2.04,7.136,-0.005,0.185,0.026,0.242,0.5
2.045,7.069,-0.071,0.184,0.026,0.243,0.5
2.05,7.03,-0.09,0.182,0.026,0.243,0.5
2.055,6.973,-0.111,0.182,0.024,0.244,0.5
2.06,6.955,-0.13,0.184,0.024,0.245,0.5
2.065,6.957,-0.119,0.185,0.024,0.246,0.5
2.07,6.993,-0.069,0.183,0.026,0.247,0.5
2.075,7.048,0.017,0.179,0.028,0.248,0.5
2.08,7.068,0.08,0.177,0.028,0.249,0.5
2.085,7.067,0.096,0.177,0.028,0.25,0.5
2.09,6.965,0.035,0.179,0.024,0.251,0.5
2.095,6.891,-0.051,0.179,0.024,0.252,0.5
2.1,6.893,-0.055,0.177,0.026,0.252,0.5
2.105,6.895,-0.022,0.176,0.026,0.253,0.5
2.11,6.86,-0.03,0.178,0.024,0.254,0.5
2.115,6.81,-0.083,0.183,0.023,0.255,0.5
2.12,6.785,-0.12,0.185,0.023,0.256,0.5
2.125,6.8,-0.092,0.182,0.024,0.257,0.5
2.13,6.873,0.014,0.174,0.028,0.258,0.5
2.135,6.904,0.113,0.17,0.028,0.259,0.5
2.14,6.826,0.087,0.172,0.024,0.26,0.5
2.145,6.734,-0.018,0.176,0.023,0.261,0.5
2.15,6.684,-0.089,0.178,0.023,0.261,0.5
2.155,6.732,-0.054,0.175,0.026,0.262,0.5
2.16,6.788,0.05,0.169,0.028,0.263,0.5
2.165,6.813,0.115,0.169,0.028,0.264,0.5
2.17,6.785,0.101,0.172,0.026,0.265,0.5
2.175,6.759,0.052,0.176,0.026,0.266,0.5
2.18,6.72,0.022,0.175,0.026,0.266,0.5
2.185,6.758,0.059,0.17,0.03,0.267,0.5
2.19,6.727,0.093,0.168,0.028,0.268,0.5
2.195,6.7,0.067,0.169,0.028,0.269,0.5
2.2,6.643,0.019,0.172,0.026,0.27,0.5
2.205,6.601,-0.032,0.173,0.026,0.271,0.5
2.21,6.609,-0.024,0.171,0.028,0.271,0.5
2.215,6.689,0.064,0.167,0.031,0.272,0.5
2.22,6.693,0.12,0.168,0.03,0.273,0.5
2.225,6.647,0.073,0.173,0.028,0.274,0.5
2.23,6.565,-0.012,0.176,0.026,0.275,0.5
2.235,6.536,-0.048,0.173,0.028,0.276,0.5
2.24,6.585,0.022,0.166,0.031,0.276,0.5
2.245,6.593,0.104,0.16,0.031,0.277,0.5
2.25,6.585,0.125,0.159,0.031,0.278,0.5
2.255,6.58,0.115,0.162,0.031,0.279,0.5
2.26,6.579,0.093,0.166,0.031,0.28,0.5
2.265,6.564,0.069,0.168,0.031,0.281,0.5
2.27,6.607,0.101,0.164,0.035,0.281,0.5
2.275,6.692,0.206,0.16,0.038,0.282,0.5
2.28,6.637,0.222,0.16,0.035,0.283,0.5
2.285,6.535,0.116,0.162,0.033,0.284,0.5
2.29,6.467,0.024,0.164,0.033,0.285,0.5
2.295,6.469,0.005,0.165,0.035,0.285,0.5
2.3,6.425,-0.004,0.165,0.033,0.286,0.5
2.305,6.426,-0.007,0.163,0.035,0.287,0.5
2.31,6.5,0.072,0.159,0.038,0.288,0.5
2.315,6.533,0.15,0.158,0.038,0.289,0.5
2.32,6.498,0.136,0.161,0.037,0.29,0.5
2.325,6.462,0.082,0.163,0.037,0.29,0.5
2.33,6.416,0.045,0.162,0.037,0.291,0.5
2.335,6.409,0.048,0.158,0.038,0.292,0.5
2.34,6.402,0.069,0.157,0.038,0.293,0.5
2.345,6.35,0.041,0.158,0.037,0.293,0.5
2.35,6.348,0.022,0.158,0.038,0.294,0.5
2.355,6.38,0.064,0.156,0.04,0.295,0.5
2.36,6.387,0.099,0.155,0.04,0.296,0.5
2.365,6.368,0.1,0.154,0.04,0.296,0.5
2.37,6.425,0.138,0.152,0.044,0.297,0.5
2.375,6.409,0.161,0.154,0.042,0.298,0.5
2.38,6.305,0.067,0.159,0.038,0.299,0.5
2.385,6.243,-0.039,0.164,0.038,0.3,0.5
2.39,6.202,-0.081,0.164,0.038,0.301,0.5
2.395,6.16,-0.087,0.159,0.038,0.301,0.5
2.4,6.208,-0.023,0.153,0.042,0.302,0.5
