Tiempo ,ANGULO,ENTRADA,ESTIMULO,PERTURBA
61.82,-0.093,0,0,0
61.84,-0.093,0,0,0
61.86,-0.093,0,0,0
61.88,-0.091,0,0,0
61.9,-0.091,0,0,0
61.92,-0.091,0,0,0
61.94,-0.091,0,0,0
61.96,-0.091,0,0,0
61.98,-0.089,0,0,0
62,-0.089,0,0,0
62.02,-0.089,0,0,0
62.04,-0.088,0,0,0
62.06,-0.088,0,0,0
62.08,-0.088,0,0,0
62.1,-0.086,0,0,0
62.12,-0.086,0,0,0
62.14,-0.086,0,0,0
62.16,-0.084,0,0,0
62.18,-0.084,0,0,0
62.2,-0.084,0,0,0
62.22,-0.083,0,0,0
62.24,-0.083,0,0,0
62.26,-0.083,0,0,0
62.28,-0.083,0,0,0
62.3,-0.083,0,0,0
62.32,-0.081,0,0,0
62.34,-0.081,0,0,0
62.36,-0.081,0,0,0
62.38,-0.081,0,0,0
62.4,-0.081,0,0,0
62.42,-0.081,0,0,0
62.44,-0.081,0,0,0
62.46,-0.081,0,0,0
62.48,-0.081,0,0,0
62.5,-0.081,0,0,0
62.52,-0.081,0,0,0
62.54,-0.083,0,0,0
62.56,-0.083,0,0,0
62.58,-0.083,0,0,0
62.6,-0.083,0,0,0
